"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_branch","volant","hibernation_torpor","diet","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_lm_slope","smp_cluster","fame_cluster"
"210",10056,"Gallinula tenebrosa","Gallinula tenebrosa","Gallinula","Dusky Moorhen","Birds","NotListed","NotListed",530.1,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",9,2,2737.5,18,6366022.875,7,722.39036243247,"1",8,NA,NA,NA,"52","2"
"211",10329,"Merops ornatus","Merops ornatus","Merops","Rainbow Bee-eater","Birds","NotListed","NotListed",29.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",4.83,1,4015,9,9635886.5625,5,685.348786660437,"1",8,0.666666666666667,2,0.000327389083261983,"20","3"
"212",10274,"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus","Cockatiel","Birds","NotListed","NotListed",94.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",4.5,1,13140,4.5,10327834.125,6,669.293988412661,"3",8,NA,NA,NA,"43","18"
"213",10100,"Microcarbo melanoleucos","Microcarbo melanoleucos","Microcarbo","Little Pied Cormorant","Birds","NotListed","NotListed",727.4,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,4227.91666545,4,6666770.8125,9,645.515817420745,"1",8,NA,NA,NA,"27","24"
"214",10055,"Tribonyx ventralis","Tribonyx ventralis","Tribonyx","Black-tailed Native-hen","Birds","NotListed","NotListed",386.3,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",5.9,1.5,5876.5,9.0125,9600950.25,11,724.822216171487,"3",8,NA,NA,NA,"42","18"
"215",10640,"Acanthagenys rufogularis","Acanthagenys rufogularis","Acanthagenys","Spiny-cheeked Honeyeater","Birds","NotListed","NotListed",47.8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.3,1.5,3619.583333455,2.5,4673851.875,14,701.41293442419,"1",8,0.8,NA,0.000216635736934298,"36","4"
"216",10203,"Cygnus atratus","Cygnus atratus","Cygnus","Black Swan","Birds","NotListed","NotListed",5623.2,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Herbivore",NA,"1","1","0","1","0","0",5.5,1,14600,5.5,6856994.25,12,668.024516899783,"1",8,2,NA,NA,"27","27"
"217",10001,"Dromaius novaehollandiae","Dromaius novaehollandiae","Dromaius","Emu","Birds","NotListed","NotListed",34093.3,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",9.5,1.499938019,6059,14.2494111805,1563289.875,28,729.778562764591,"1",8,3,NA,0.00026424951303334,"53","39"
"218",10558,"Cormobates leucophaeus","Cormobates leucophaea","Cormobates","White-throated Treecreeper","Birds","NotListed","NotListed",22,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",2.5,2,3102.5,5,5045014.125,10,733.511642235574,"1",7,0,NA,9.55439536517814e-05,"31","28"
"219",10524,"Acrocephalus stentoreus","Acrocephalus stentoreus","Acrocephalus","Clamorous Reed Warbler","Birds","NotListed","NotListed",24.2,NA,NA,"Insessorial","0","1","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Invertivore",NA,"1","1","1","1","0","0",4.2,1,3869,11,2911175.4375,10,652.911531336142,"1",8,0.5,NA,NA,"28","4"
"220",10358,"Cheramoeca leucosternus","Cheramoeca leucosterna","Cheramoeca","White-backed Swallow","Birds","NotListed","NotListed",14.1,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",4.9,2.5,4349.58333455,2,11797614.5625,2,622.378976128289,"1",8,0,NA,NA,"17","6"
"221",10335,"Apus pacificus","Apus pacificus","Apus","Fork-tailed Swift","Birds","NotListed","NotListed",39.4,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Invertivore",NA,"1","1","1","1","0","0",2,1,2889.583333455,3.5,15880009.5,5,730.981774194512,"1",8,0,NA,NA,"15","14"
"222",10648,"Mirafra javanica","Mirafra javanica","Mirafra","Horsfield's Bushlark","Birds","NotListed","NotListed",23,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",2.8,2,2950.416666545,4,12979703.25,10,708.454335815722,"3",8,0,NA,NA,"41","29"
"223",10334,"Hirundapus caudacutus","Hirundapus caudacutus","Hirundapus","White-throated Needletail","Birds","Australia","Vulnerable",95.5,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.7,1,2889.583333455,2.2,3889782,23,700.00268008202,"4",7,0.666666666666667,6,NA,"51","1"
"224",10229,"Milvus migrans","Milvus migrans","Milvus","Black Kite","Birds","NotListed","NotListed",734.1,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.5,1,8760,2.5,10099145.8125,4,656.289553624087,"3",8,0,NA,NA,"43","18"
"225",10144,"Elseyornis melanops","Elseyornis melanops","Elseyornis","Black-fronted Dotterel","Birds","NotListed","NotListed",33,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3,1,2524.583333455,1,7848824.0625,8,705.042357322081,"1",8,0.25,NA,NA,"27","24"
"226",10062,"Poliocephalus poliocephalus","Poliocephalus poliocephalus","Poliocephalus","Hoary-headed Grebe","Birds","NotListed","NotListed",239.9,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.4,1.5,15816.66666545,6,7173689.0625,10,695.5967834449,"3",8,NA,NA,NA,"42","18"
"227",10466,"Aphelocephala leucopsis","Aphelocephala leucopsis","Aphelocephala","Southern Whiteface","Birds","NotListed","NotListed",12.3,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",3.35,1,7665,4,8657953.3125,6,633.79322894283,"3",8,0.666666666666667,NA,0.000627215310604078,"43","18"
"228",10044,"Leucosarcia melanoleuca","Leucosarcia melanoleuca","Leucosarcia","Wonga Pigeon","Birds","NotListed","NotListed",428.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2,2,5949.5,3,3862550.8125,6,740.456215936371,"4",4,0.714285714285714,NA,0.00075890745772385,"21","33"
"229",10641,"Entomyzon cyanotis","Entomyzon cyanotis","Entomyzon","Blue-faced Honeyeater","Birds","NotListed","NotListed",105.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.28,2,1977.083333455,5,5352231.9375,14,751.000958315799,"3",8,3,NA,0.000428786243346855,"23","29"
"230",10465,"Smicrornis brevirostris","Smicrornis brevirostris","Smicrornis","Weebill","Birds","NotListed","NotListed",5.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.7,2,1946.666666545,5,8769186.5625,6,702.707750412857,"1",8,0.666666666666667,NA,-0.000234109829581066,"3","3"
"231",10310,"Melopsittacus undulatus","Melopsittacus undulatus","Melopsittacus","Budgerigar","Birds","NotListed","NotListed",29,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Hollows","0","0","0","1","0","1","0","Vertivore",NA,"1","1","0","1","0","1",5,1,7665,5,8256355.3125,2,604.636721178145,"14",8,1.42857142857143,NA,NA,"24","20"
"232",10101,"Anhinga novaehollandiae","Anhinga novaehollandiae","Anhinga","Darter","Birds","NotListed","NotListed",1480.1,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,5840,4,2237417.4375,15,722.648295244483,"1",8,0,NA,NA,"28","22"
"233",10522,"Megalurus gramineus","Poodytes gramineus","Megalurus","Little Grassbird","Birds","NotListed","NotListed",14.1,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Water","0","0","0","0","0","1","0","Invertivore",NA,"1","1","1","1","0","0",3,1,5292.5,2.635,2805799.5,10,689.127042809553,"1",8,0,NA,NA,"5","22"
"234",10106,"Pelecanus conspicillatus","Pelecanus conspicillatus","Pelecanus","Australian Pelican","Birds","NotListed","NotListed",5505,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",2,1,18250,2.8,2383764.1875,15,756.711155469761,"3",8,0,NA,NA,"54","40"
"235",10207,"Tadorna tadornoides","Tadorna tadornoides","Tadorna","Australian Shelduck","Birds","NotListed","NotListed",1418.7,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",10.2,1,3011.25,10.2,917051.625,21,754.78102359588,"3",8,0.5,NA,NA,"54","8"
"236",10213,"Malacorhynchus membranaceus","Malacorhynchus membranaceus","Malacorhynchus","Pink-eared Duck","Birds","NotListed","NotListed",372.8,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",6.9,1,5840,6.9,2212418.8125,12,746.011302291772,"3",8,0,NA,NA,"10","8"
"237",10350,"Menura novaehollandiae","Menura novaehollandiae","Menura","Superb Lyrebird","Birds","NotListed","NotListed",972.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",1,1,2524.583333455,1,3782031.75,7,801.410211244602,"4",4,1.11111111111111,NA,0.000474339648391468,"30","33"
"238",10268,"Callocephalon fimbriatum","Callocephalon fimbriatum","Callocephalon","Gang-gang Cockatoo","Birds","Australia","Endangered",256,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",2,1,10037.5,2.635,5469854.0625,14,748.160249700937,"4",5,1.33333333333333,NA,8.34520559381407e-05,"51","38"
"239",10215,"Aythya australis","Aythya australis","Aythya","Hardhead","Birds","NotListed","NotListed",869.4,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",11,1,2737.5,11,1093515.1875,17,828.682520542372,"3",8,0,NA,NA,"54","8"
"240",10421,"Psophodes olivaceus","Psophodes olivaceus","Psophodes","Eastern Whipbird","Birds","NotListed","NotListed",62.4,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2,1,5584.5,7.225324676,3523763.25,8,707.392208954314,"4",4,1,3,0.00030088956712695,"30","33"
"241",10605,"Meliphaga lewinii","Meliphaga lewinii","Meliphaga","Lewin's Honeyeater","Birds","NotListed","NotListed",33.6,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.075,1.75,4532.08333455,2.91,1250903.25,14,727.725719952819,"4",4,0.5,NA,0.000570417860820588,"38","33"
"242",10318,"Eurystomus orientalis","Eurystomus orientalis","Eurystomus","Dollarbird","Birds","NotListed","NotListed",143,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",3.5,1.5,6059,4.9,4694036.0625,8,774.618397530982,"3",7,NA,NA,0.000490142181858781,"9","7"
"243",10125,"Chroicocephalus novaehollandiae","Larus novaehollandiae","Chroicocephalus","Silver Gull","Birds","NotListed","NotListed",269,NA,NA,"Generalist","0","0","1","0","0",1,"0","0","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",4,1,3132.916666545,2.635,2225571.1875,12,768.504631666041,"1",8,4,6.5,NA,"28","22"
"244",10205,"Dendrocygna eytoni","Dendrocygna eytoni","Dendrocygna","Plumed Whistling-Duck","Birds","NotListed","NotListed",790,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Herbivore",NA,"1","1","0","1","0","0",11,1,11680,11,5126257.125,13,703.510102444946,"3",8,NA,NA,NA,"42","18"
"245",10779,"Zoothera lunulata","Zoothera lunulata","Zoothera","Bassian Thrush","Birds","NotListed","NotListed",130,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.25,1,1977.083333455,4,783710.4375,11,764.133116348258,"4",4,2,-3.5,0.00039667947668142,"30","33"
"246",10148,"Recurvirostra novaehollandiae","Recurvirostra novaehollandiae","Recurvirostra","Red-necked Avocet","Birds","NotListed","NotListed",325,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.95,1,9459.58333455,3.95,706770.5625,22,895.341610065109,"14",8,0,NA,NA,"55","20"
"247",10506,"Pycnoptilus floccosus","Pycnoptilus floccosus","Pycnoptilus","Pilotbird","Birds","Australia","Vulnerable",28.9,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",1.7,1,1946.666666545,9.625,526646.8125,13,673.822532845552,"4",4,NA,NA,0.000293627126214315,"30","33"
"248",10525,"Cisticola exilis","Cisticola exilis","Cisticola","Golden-headed Cisticola","Birds","NotListed","NotListed",7,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.1,2,4015,4.3575,488551.5,16,918.357753288171,"1",7,NA,NA,NA,"32","25"
"249",10585,"Plectorhyncha lanceolata","Plectorhyncha lanceolata","Plectorhyncha","Striped Honeyeater","Birds","NotListed","NotListed",40.6,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",3.02,2,3589.166666545,2,2711464.875,5,684.00472745067,"14",6,2.5,NA,6.94805840826107e-05,"6","5"
"250",10192,"Nycticorax caledonicus hillii","Nycticorax caledonicus","Nycticorax","Nankeen Night Heron","Birds","NotListed","NotListed",856,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.2,1,8334.41,3.95,563142.375,13,903.530538250063,"1",7,0.333333333333333,-3.5,NA,"12","10"
"251",10297,"Northiella haematogaster","Northiella haematogaster","Northiella","Blue Bonnet","Birds","NotListed","NotListed",85.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",5,1.499938019,5584.5,2.35,3139458.75,4,627.091735000953,"14",7,1.5,NA,NA,"11","34"
"252",10373,"Monarcha melanopsis","Monarcha melanopsis","Monarcha","Black-faced Monarch","Birds","NotListed","NotListed",22.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.4,2,4532.08333455,4.9,1028259.5625,5,720.573450317055,"4",4,2,NA,0.000681066612076769,"38","16"
"253",10198,"Cereopsis novaehollandiae","Cereopsis novaehollandiae","Cereopsis","Cape Barren Goose","Birds","NotListed","NotListed",3560,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Herbivore",NA,"1","1","0","1","0","0",4.24,1,10256.5,4.24,1294162.3125,10,929.958607086741,"1",7,NA,NA,NA,"12","32"
"254",10441,"Drymodes brunneopygia","Drymodes brunneopygia","Drymodes","Southern Scrub-robin","Birds","NotListed","NotListed",33,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",1,1,5292.5,2.5,840435.75,5,1025.00904766246,"1",6,1.66666666666667,NA,0.000150496508397437,"29","25"
"255",10589,"Sugamel niger","Sugomel nigrum","Sugamel","Black Honeyeater","Birds","NotListed","NotListed",9.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Infloresence",NA,"1","1","0","1","0","0",1.98,2,4532.08333455,9.0125,10590157.6875,3,607.791508369492,"3",8,1,NA,NA,"23","29"
"256",10168,"Gallinago hardwickii","Gallinago hardwickii","Gallinago","Latham's Snipe","Birds","NotListed","NotListed",151.3,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,8154.1,4,894796.875,18,882.784058228122,"3",7,0,NA,NA,"25","41"
"257",10217,"Biziura lobata","Biziura lobata","Biziura","Musk Duck","Birds","Victoria","Vulnerable",1928.5,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",2.799843628,1,11680,2.799843628,201973.5,16,1004.37965870734,"1",7,0,NA,NA,"12","32"
"258",10046,"Gallirallus philippensis","Hypotaenidia philippensis","Gallirallus","Buff-banded Rail","Birds","NotListed","NotListed",205.9,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",5.9,1,11680,6,295963.875,8,899.026232603317,"1",7,1,NA,NA,"12","32"
"259",10586,"Myzomela sanguinolenta","Myzomela sanguinolenta","Myzomela","Scarlet Honeyeater","Birds","NotListed","NotListed",8.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Infloresence",NA,"1","1","0","1","0","0",2,2,3923.75,9.0125,2543830.3125,11,687.88218563457,"1",7,NA,NA,NA,"4","4"
"260",10178,"Plegadis falcinellus","Plegadis falcinellus","Plegadis","Glossy Ibis","Birds","NotListed","NotListed",626.6,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.5,1,9782,3.5,349833.9375,23,892.874459609523,"3",7,0,NA,NA,"25","41"
"261",10147,"Cladorhynchus leucocephalus","Cladorhynchus leucocephalus","Cladorhynchus","Banded Stilt","Birds","NotListed","NotListed",216,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.25,1,9733.33333455,3,256420.6875,18,1148.56104073399,"14",7,0,NA,NA,"55","20"
"262",10061,"Tachybaptus novaehollandiae","Tachybaptus novaehollandiae","Tachybaptus","Australasian Grebe","Birds","NotListed","NotListed",219,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4.1,1,7026.25,4,404250.75,8,1303.08669324643,"1",7,0,NA,NA,"12","10"
"263",10319,"Alcedo azurea","Ceyx azureus","Alcedo","Azure Kingfisher","Birds","NotListed","NotListed",34.9,NA,NA,"Insessorial","0","1","1","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Carnivore",NA,"1","1","0","1","0","0",5.6,1,5110,2,124157.8125,11,902.296018219961,"1",5,0,NA,0.000111940298507452,"13","11"
"264",10157,"Actitis hypoleucos","Actitis hypoleucos","Actitis","Common Sandpiper","Birds","Victoria","Vulnerable",48,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,5292.5,4,429274.6875,5,1207.05418007229,"1",7,NA,NA,NA,"12","10"
"265",10173,"Stiltia isabella","Stiltia isabella","Stiltia","Australian Pratincole","Birds","NotListed","NotListed",65.5,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Invertivore",NA,"1","1","1","1","0","0",1.95,1,1946.666666545,3,1170105.75,9,743.654119105184,"14",7,-4,NA,NA,"55","9"
"266",10348,"Scythrops novaehollandiae","Scythrops novaehollandiae","Scythrops","Channel-billed Cuckoo","Birds","NotListed","NotListed",684,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Ground","0","0","0","1","1","1","0","Infloresence",NA,"1","1","0","1","0","0",2.08,1,3802.08333455,7.875,858377.25,8,664.028517801107,"4",4,2,NA,NA,"30","33"
"267",10934,"Philomachus pugnax","Calidris pugnax","Philomachus","Ruff","Birds","NotListed","NotListed",131.7,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,7817.08333455,4,9304156.125,13,580.216106093319,"1",8,NA,NA,NA,"27","24"
"268",10114,"Sterna striata","Sterna striata","Sterna","White-fronted Tern","Birds","NotListed","NotListed",129,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",1.09,1,10037.5,2.35,2183476.5,19,743.278709408825,"1",8,0,NA,NA,"28","22"
"269",10153,"Limosa lapponica","Limosa lapponica","Limosa","Bar-tailed Godwit","Birds","Australia","Vulnerable",291.7,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,12075.41666545,4,150158.8125,8,1786.64600383547,"1",7,0.166666666666667,NA,NA,"12","32"
"270",10513,"Amytornis striatus striatus","Amytornis striatus","Amytornis","Striated Grasswren","Birds","NotListed","NotListed",19.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.45,2.5,5292.5,6,422425.125,2,840.314703856153,"14",4,2.14285714285714,NA,9.35670247198238e-05,"48","36"
"271",10132,"Erythrogonys cinctus","Erythrogonys cinctus","Erythrogonys","Red-kneed Dotterel","Birds","NotListed","NotListed",51.4,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.83,1,6935,4,96865.875,3,1365.51222658985,"1",7,NA,NA,NA,"12","10"
"272",10028,"Columba leucomela","Columba leucomela","Columba","White-headed Pigeon","Birds","NotListed","NotListed",420,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","1","1","1","0","Omnivore",NA,"1","1","0","1","1","0",1,1,2889.583333455,7.875,112428,2,722.44563329725,"4",3,1,NA,NA,"56","31"
"273",10115,"Thalasseus bergii","Thalasseus bergii","Thalasseus","Crested Tern","Birds","NotListed","NotListed",328,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",1,1,7424.1,1,219515.0625,1,2077.022316905,"1",4,0,NA,NA,"14","35"
"274",10129,"Arenaria interpres","Arenaria interpres","Arenaria","Ruddy Turnstone","Birds","Victoria","Endangered",136,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,7817.08333455,4,38880,1,1033.23672364486,"1",5,0,NA,NA,"13","11"
"275",10347,"Eudynamys orientalis","Eudynamys orientalis","Eudynamys","Eastern Koel","Birds","NotListed","NotListed",194.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","0","0","1","0","Infloresence",NA,"1","1","0","1","0","0",1,1.75,4045.41666545,5,126744.75,5,627.684588502577,"1",4,0,8,NA,"46","35"
"276",10673,"Dicrurus bracteatus","Dicrurus bracteatus","Dicrurus","Spangled Drongo","Birds","NotListed","NotListed",85.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Invertivore",NA,"1","1","1","1","0","0",3.9,1.75,2889.583333455,1.825,254253.9375,6,665.014673518226,"1",3,NA,NA,NA,"46","35"
"277",10060,"Podiceps cristatus","Podiceps cristatus","Podiceps","Great Crested Grebe","Birds","NotListed","NotListed",731,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.77,1.5,7026.25,5.655,83475.5625,4,1265.61543365253,"1",7,3,NA,NA,"12","10"
"278",10029,"Macropygia amboinensis","Macropygia amboinensis","Macropygia","Brown Cuckoo-Dove","Birds","NotListed","NotListed",237,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","0","1","0","Infloresence",NA,"1","1","0","1","0","0",1,1.5,2281.25,3,61114.5,1,567.012737469554,"4",2,1.42857142857143,0,NA,"56","31"
"279",10241,"Pandion cristatus","Pandion haliaetus","Pandion","Osprey","Birds","NotListed","NotListed",1483.2,NA,NA,"Aerial","1","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3,1,11680,3,13076.4375,2,3370.26131209395,"1",3,NA,NA,NA,"14","12"
"280",10193,"Butorides striatus","Butorides striata","Butorides","Striated Heron","Birds","NotListed","NotListed",201.5,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3,1,2889.583333455,3,946.6875,0,592.360749124367,"4",2,NA,NA,NA,"39","31"
"281",10652,"Stagonopleura guttata","Stagonopleura guttata","Stagonopleura","Diamond Firetail","Birds","Victoria","Vulnerable",17.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Herbivore",NA,"1","1","0","1","0","1",30.15,2,2159.583333455,60.3,1400510.25,16,786.024785837414,"3",8,0.8,NA,0.00060060055086165,"57","42"
"282",10050,"Porzana pusilla palustris","Zapornia pusilla","Porzana","Baillon's Crake","Birds","NotListed","NotListed",35.4,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",5.9,1,2524.583333455,3,1266688.125,15,785.679335615718,"3",8,0.333333333333333,NA,NA,"10","8"
