"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_branch","volant","hibernation_torpor","diet","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_lm_slope"
"209",10694,"Strepera graculina","Strepera graculina","Strepera","Pied Currawong","Birds","NotListed","NotListed",298.9,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,3,NA,4745,NA,7997074.3125,10,737.015213893356,4,7,1,NA,-5.77220911797021e-05
"210",10288,"Platycercus eximius","Platycercus eximius","Platycercus","Eastern Rosella","Birds","NotListed","NotListed",104,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,5.6,NA,10001,NA,11198467.6875,7,745.19758509142,1,8,1.5,NA,0.000359960815123199
"211",10034,"Phaps chalcoptera","Phaps chalcoptera","Phaps","Common Bronzewing","Birds","NotListed","NotListed",330.7,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,1.915,NA,NA,NA,12411230.0625,4,688.610200552094,1,8,1,NA,8.56566535149076e-05
"212",10509,"Cincloramphus mathewsi","Cincloramphus mathewsi","Cincloramphus","Rufous Songlark","Birds","NotListed","NotListed",29.3,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,NA,NA,NA,NA,13704273.5625,4,672.413595077598,1,8,NA,NA,0.000538172758402491
"213",10295,"Psephotus haematonotus","Psephotus haematonotus","Psephotus","Red-rumped Parrot","Birds","NotListed","NotListed",61.4,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,5,NA,4453,NA,11588401.6875,4,711.678351427993,1,8,NA,NA,0.000251931179513899
"214",10180,"Threskiornis spinicollis","Threskiornis spinicollis","Threskiornis","Straw-necked Ibis","Birds","NotListed","NotListed",1346.7,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,2.75,NA,14381,NA,10341842.0625,10,764.497487348576,1,8,3,6.5,NA
"215",10133,"Vanellus miles","Vanellus miles","Vanellus","Masked Lapwing","Birds","NotListed","NotListed",387,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,4,1,NA,4,8785361.25,10,693.961961219454,1,8,0,NA,NA
"216",10488,"Sericornis frontalis","Sericornis frontalis","Sericornis","White-browed Scrubwren","Birds","NotListed","NotListed",13.2,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.7,NA,NA,NA,7263634.5,11,775.193359243118,4,7,1,NA,0.000574469513738039
"217",10508,"Cincloramphus cruralis","Cincloramphus cruralis","Cincloramphus","Brown Songlark","Birds","NotListed","NotListed",49.2,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,NA,NA,NA,NA,13882615.3125,6,697.555219106944,3,8,0.333333333333333,NA,NA
"218",10360,"Petrochelidon ariel","Petrochelidon ariel","Petrochelidon","Fairy Martin","Birds","NotListed","NotListed",10.8,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Ledge",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,NA,NA,NA,NA,11025183.375,14,708.985222765358,1,8,0,NA,0.000420863885063451
"219",10179,"Threskiornis molucca","Threskiornis moluccus","Threskiornis","Australian White Ibis","Birds","NotListed","NotListed",1794.9,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.73,1,13505,2.73,8161529.625,8,695.920744801522,1,8,NA,NA,NA
"220",10326,"Todiramphus sanctus","Todiramphus sanctus","Todiramphus","Sacred Kingfisher","Birds","NotListed","NotListed",53,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,4.635,NA,2950.416666545,NA,6761586.375,8,658.816458256493,1,8,0,NA,0.00060455670525179
"221",10646,"Philemon citreogularis","Philemon citreogularis","Philemon","Little Friarbird","Birds","NotListed","NotListed",60.6,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.41,NA,NA,NA,6109030.125,14,741.075150347346,3,8,0,NA,0.000455758923586566
"222",10182,"Platalea flavipes","Platalea flavipes","Platalea","Yellow-billed Spoonbill","Birds","NotListed","NotListed",1741.3,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.025,NA,10439,NA,9006546.9375,10,732.602152923496,3,8,NA,NA,NA
"223",10645,"Philemon corniculatus","Philemon corniculatus","Philemon","Noisy Friarbird","Birds","NotListed","NotListed",100.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.94,NA,3589.166666545,NA,5735939.0625,8,762.06906371002,4,8,0,NA,8.00347060527807e-05
"224",10254,"Trichoglossus haematodus","Trichoglossus haematodus","Trichoglossus","Rainbow Lorikeet","Birds","NotListed","NotListed",113.3,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,2,NA,5876.5,NA,3416205.375,18,771.596642518106,1,8,0,NA,0.000160451483232207
"225",10219,"Circus approximans","Circus approximans","Circus","Swamp Harrier","Birds","NotListed","NotListed",746.2,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Ground",0,0,1,0,0,1,0,"Vertivore",NA,1,1,0,1,0,0,3.77,NA,6570,NA,8090725.5,12,727.026879212733,1,8,NA,NA,NA
"226",10035,"Phaps elegans","Phaps elegans","Phaps","Brush Bronzewing","Birds","NotListed","NotListed",211.4,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,2,NA,NA,NA,5781876.1875,19,743.360652888961,1,8,1.25,-1,0.000316267788240847
"227",10135,"Vanellus tricolor","Vanellus tricolor","Vanellus","Banded Lapwing","Birds","NotListed","NotListed",184,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4,NA,NA,NA,10370035.125,10,741.741099806735,3,8,1,NA,NA
"228",10653,"Taeniopygia guttata","Taeniopygia guttata","Taeniopygia","Zebra Finch","Birds","NotListed","NotListed",12,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,4.5,2,5292.5,9,7126283.8125,5,697.746863154909,3,8,0.666666666666667,NA,NA
"229",10679,"Ptilonorhynchus violaceus","Ptilonorhynchus violaceus","Ptilonorhynchus","Satin Bowerbird","Birds","NotListed","NotListed",218.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.1,NA,7665,NA,4621277.8125,11,764.736672808367,4,4,1.4,NA,0.000771081934467313
"230",10181,"Platalea regia","Platalea regia","Platalea","Royal Spoonbill","Birds","NotListed","NotListed",1723.5,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.5,1,10986.5,3.5,452329.3125,14,982.645615908035,1,7,0.5,NA,NA
"231",10436,"Cinclosoma punctatum","Cinclosoma punctatum","Cinclosoma","Spotted Quail-thrush","Birds","NotListed","NotListed",113.3,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,2.2,NA,NA,NA,1125322.875,29,653.764053672377,4,5,1.2,0.5,-1.25103567350271e-05
"232",10330,"Eurostopodus mystacalis","Eurostopodus mystacalis","Eurostopodus","White-throated Nightjar","Birds","NotListed","NotListed",134.5,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,1,NA,NA,NA,2336941.125,27,758.135434928847,4,5,1.55555555555556,NA,0.000751549963045464
"233",10296,"Psephotus varius","Psephotellus varius","Psephotus","Mulga Parrot","Birds","NotListed","NotListed",61.5,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,NA,NA,NA,NA,2656045.6875,4,733.782104938364,14,6,1.875,NA,NA
"234",10331,"Eurostopodus argus","Eurostopodus argus","Eurostopodus","Spotted Nightjar","Birds","NotListed","NotListed",93.4,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,1,NA,NA,NA,5476227.75,5,648.819237798165,3,8,0,NA,0.000486219153608515
"235",10526,"Stipiturus malachurus","Stipiturus malachurus","Stipiturus","Southern Emu-wren","Birds","NotListed","NotListed",7.3,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3,NA,NA,NA,937539.5625,7,770.257387839628,1,5,1,NA,-0.000538216027096433
"236",10650,"Stagonopleura bella","Stagonopleura bella","Stagonopleura","Beautiful Firetail","Birds","NotListed","NotListed",14,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,4.5,NA,NA,NA,500939.4375,13,755.286693573065,1,4,2.25,NA,-0.000120444225257756
"237",10325,"Todiramphus pyrropygia pyrropygia","Todiramphus pyrrhopygius","Todiramphus","Red-backed Kingfisher","Birds","NotListed","NotListed",51.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,4,NA,NA,NA,1340620.875,6,792.519448997925,14,7,0.333333333333333,0,NA
"238",10218,"Circus assimilis","Circus assimilis","Circus","Spotted Harrier","Birds","NotListed","NotListed",558.6,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,3,NA,NA,NA,117176.625,24,850.089812287256,3,8,0.5,NA,-7.22168459448399e-05
"239",10494,"Sericornis magnirostris","Sericornis magnirostra","Sericornis","Large-billed Scrubwren","Birds","NotListed","NotListed",9.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.25,NA,NA,NA,569966.625,7,858.530227776187,4,4,1,NA,0.00115735428220493
"240",10655,"Taeniopygia bichenovii","Taeniopygia bichenovii","Taeniopygia","Double-barred Finch","Birds","NotListed","NotListed",9.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,4.5,NA,NA,NA,1168890.75,2,756.666768485537,1,4,NA,NA,NA
"241",10981,"Larus dominicanus","Larus dominicanus","Larus","Kelp Gull","Birds","NotListed","NotListed",952.4,NA,NA,"Generalist",0,0,1,0,0,1,0,0,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,2.35,1,4775.41666545,2.35,4199333.625,21,744.672734292709,1,8,NA,NA,NA
"242",10437,"Cinclosoma castanotus","Cinclosoma castanotum","Cinclosoma","Chestnut Quail-thrush","Birds","NotListed","NotListed",73.3,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,2,NA,2950.416666545,NA,601814.8125,2,883.216205070395,14,4,1.33333333333333,0,-0.000165714747683034
"243",10149,"Numenius madagascariensis","Numenius madagascariensis","Numenius","Eastern Curlew","Birds","Australia","Critically Endangered",792,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,NA,NA,NA,125094.375,4,2146.38036690559,1,6,0,-2.2,NA
"244",10109,"Chlidonias leucopterus","Chlidonias leucopterus","Chlidonias","White-winged Black Tern","Birds","NotListed","NotListed",54.2,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.91,1,NA,2.91,3421176.75,17,664.148229433198,1,8,1,NA,NA
"245",10130,"Haematopus longirostris","Haematopus longirostris","Haematopus","Pied Oystercatcher","Birds","NotListed","NotListed",613.9,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.8,1,15816.66666545,2.8,109461.375,4,1149.12612329152,1,4,0,NA,NA
"246",10110,"Chlidonias hybridus javanicus","Chlidonias hybrida","Chlidonias","Whiskered Tern","Birds","NotListed","NotListed",83.7,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.635,1,NA,2.635,21683998.6875,3,502.658184208813,1,8,NA,NA,NA
"247",10150,"Numenius phaeopus","Numenius phaeopus","Numenius","Whimbrel","Birds","Victoria","Endangered",364.6,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,4,1,5876.5,4,72525.375,1,628.534943440271,1,3,0.166666666666667,NA,NA
"248",10137,"Pluvialis fulva","Pluvialis fulva","Pluvialis","Pacific Golden Plover","Birds","Victoria","Vulnerable",134.9,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,3.935,1,9459.58333455,3.935,97255.6875,6,1195.68982740545,1,6,0,NA,NA
"249",60126,"Larus pacificus pacificus","Larus pacificus","Larus","Pacific Gull","Birds","NotListed","NotListed",1292,NA,NA,"Generalist",0,0,1,0,0,1,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.2,NA,5292.5,NA,114559.3125,4,1433.94215059745,1,4,0,NA,NA
"250",10131,"Haematopus fuliginosus","Haematopus fuliginosus","Haematopus","Sooty Oystercatcher","Birds","NotListed","NotListed",819,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.15,NA,NA,NA,49592.25,1,645.499630353443,1,3,NA,NA,NA
"251",10136,"Pluvialis squatarola","Pluvialis squatarola","Pluvialis","Grey Plover","Birds","Victoria","Vulnerable",250,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,9337.91666545,4,117348.75,5,836.446448045641,1,4,0,NA,NA
"252",10256,"Trichoglossus chlorolepidotus","Trichoglossus chlorolepidotus","Trichoglossus","Scaly-breasted Lorikeet","Birds","NotListed","NotListed",87.1,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Infloresence",NA,1,1,0,1,0,0,2,NA,NA,NA,49258.125,2,802.646734640417,1,3,0,NA,NA
"253",10357,"Hirundo neoxena","Hirundo neoxena","Hirundo","Welcome Swallow","Birds","NotListed","NotListed",14.7,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Ledge",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.5,2.5,2524.583333455,8.75,13259173.5,8,647.547850943316,1,8,0,NA,-0.000257519633751442
"254",10273,"Eolophus roseicapillus","Eolophus roseicapilla","Eolophus","Galah","Birds","NotListed","NotListed",328,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,3,NA,26572,NA,16559331.1875,5,657.323073874706,1,8,0.666666666666667,NA,0.000509432661390926
"255",10313,"Podargus strigoides","Podargus strigoides","Podargus","Tawny Frogmouth","Birds","NotListed","NotListed",308,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,1.89,NA,NA,NA,14808911.0625,5,743.90557319238,1,8,1,2.6,0.00061352809673578
"256",10043,"Ocyphaps lophotes","Ocyphaps lophotes","Ocyphaps","Crested Pigeon","Birds","NotListed","NotListed",204,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2,NA,2250.833333455,NA,12508364.25,6,654.857340442546,3,8,0,NA,NA
"257",10408,"Colluricincla harmonica","Colluricincla harmonica","Colluricincla","Grey Shrike-thrush","Birds","NotListed","NotListed",65.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.9,NA,NA,NA,13240366.3125,3,729.558834020581,1,8,0.5,NA,1.22774681083861e-05
"258",10415,"Grallina cyanoleuca","Grallina cyanoleuca","Grallina","Magpie-lark","Birds","NotListed","NotListed",82.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Carnivore",NA,1,1,0,1,0,0,3.5,2,NA,7,12341802.9375,9,726.068819319769,1,8,0,NA,0.000404721172814225
"259",10574,"Zosterops lateralis","Zosterops lateralis","Zosterops","Silvereye","Birds","NotListed","NotListed",12.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,3.15,2.5,2980.833333455,7.875,10595012.625,14,737.873079317413,1,8,NA,NA,0.000153385303131483
"260",10322,"Dacelo novaeguineae","Dacelo novaeguineae","Dacelo","Laughing Kookaburra","Birds","NotListed","NotListed",333.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,2.46,NA,4136.66666545,NA,12619845.5625,7,687.967996471809,1,8,1,NA,1.22605955236917e-05
"261",10202,"Chenonetta jubata","Chenonetta jubata","Chenonetta","Australian Wood Duck","Birds","NotListed","NotListed",807.5,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,9.7,1,NA,9.7,11492011.6875,9,700.900272149287,1,8,0.5,5,NA
"262",10232,"Elanus axillaris","Elanus axillaris","Elanus","Black-shouldered Kite","Birds","NotListed","NotListed",270.1,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,3.75,NA,NA,NA,15187317.75,4,688.64484282468,1,8,1,NA,NA
"263",10224,"Aquila audax","Aquila audax","Aquila","Wedge-tailed Eagle","Birds","NotListed","NotListed",3449.9,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,2,2,14600,4,17998255.6875,5,609.292900052787,1,8,NA,NA,0.000256958350392672
"264",10662,"Neochmia temporalis","Neochmia temporalis","Neochmia","Red-browed Finch","Birds","NotListed","NotListed",11.4,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,4.95,NA,NA,NA,9688086,7,749.886827721882,1,7,1,2,-0.000300898287990285
"265",10549,"Daphoenositta chrysoptera","Daphoenositta chrysoptera","Daphoenositta","Varied Sittella","Birds","NotListed","NotListed",11.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.75,NA,NA,NA,10634252.0625,6,695.874911360277,1,8,1,NA,-4.72341630523495e-05
"266",10647,"Anthus novaeseelandiae","Anthus novaeseelandiae","Anthus","Australasian Pipit","Birds","NotListed","NotListed",24.1,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,3.85,2.5,1977.083333455,9.625,15810131.8125,8,649.335820488527,1,8,4,NA,-0.0001205729988636
"267",10591,"Acanthorhynchus tenuirostris","Acanthorhynchus tenuirostris","Acanthorhynchus","Eastern Spinebill","Birds","NotListed","NotListed",10.4,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Infloresence",NA,1,1,0,1,0,0,2.1,NA,5110,NA,5879536.875,17,783.088523241621,4,7,2,NA,0.000161874630587427
"268",10693,"Corcorax melanorhamphos","Corcorax melanorhamphos","Corcorax","White-winged Chough","Birds","NotListed","NotListed",364,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,3.6,1.5,5949.5,5.4,11510008.875,5,703.987996233535,1,8,0.5,NA,-0.000195711493461123
"269",10377,"Microeca fascinans","Microeca fascinans","Microeca","Jacky Winter","Birds","NotListed","NotListed",14.5,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.2,NA,1946.666666545,NA,13054532.0625,6,718.359489987461,1,8,1.33333333333333,NA,0.000331078646666916
"270",10416,"Falcunculus frontatus","Falcunculus frontatus","Falcunculus","Crested Shrike-tit","Birds","NotListed","NotListed",27.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.7,NA,NA,NA,9526830.1875,10,684.98372065271,1,7,1,-2,0.000624624539397785
"271",10225,"Hieraaetus morphnoides","Hieraaetus morphnoides","Hieraaetus","Little Eagle","Birds","Victoria","Vulnerable",775.1,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Vertivore",NA,1,1,0,1,0,0,1.825,1,3759.5,1.825,14716702.6875,5,673.568326473936,1,8,0.2,NA,0.000145533088919488
"272",10671,"Oriolus sagittatus","Oriolus sagittatus","Oriolus","Olive-backed Oriole","Birds","NotListed","NotListed",95.2,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.8,NA,NA,NA,6937396.875,17,732.146072820917,4,7,1,-2.5,0.000610370661831551
"273",10564,"Dicaeum hirundinaceum","Dicaeum hirundinaceum","Dicaeum","Mistletoebird","Birds","NotListed","NotListed",9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.5,NA,NA,NA,12643376.0625,7,721.719779070705,1,8,0,-1.5,-5.47769073366036e-05
"274",10317,"Aegotheles cristatus","Aegotheles cristatus","Aegotheles","Australian Owlet-nightjar","Birds","NotListed","NotListed",42.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,3.265,NA,NA,NA,11265095.25,6,697.47649486141,1,8,1,NA,0.000780218064912361
"275",10059,"Fulica atra","Fulica atra","Fulica","Eurasian Coot","Birds","NotListed","NotListed",717.1,NA,NA,"Generalist",0,0,1,0,0,1,0,0,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,7.6,1.5,11789.5,11.4,6860598.75,9,618.802225257183,1,8,NA,NA,NA
"276",10228,"Haliastur sphenurus","Haliastur sphenurus","Haliastur","Whistling Kite","Birds","NotListed","NotListed",753,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2,1,4015,2,11307306.375,9,716.940846342592,1,8,0,NA,NA
"277",10392,"Eopsaltria australis","Eopsaltria australis","Eopsaltria","Eastern Yellow Robin","Birds","NotListed","NotListed",20.2,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.2,NA,NA,NA,6527202.75,11,761.52564406285,4,8,1.25,NA,0.000182949883556081
"278",10058,"Porphyrio porphyrio","Porphyrio porphyrio","Porphyrio","Purple Swamphen","Birds","NotListed","NotListed",773.9,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,4,1.5,8030,6,6909603.75,7,684.046772352973,1,8,0,NA,NA
"279",10281,"Alisterus scapularis","Alisterus scapularis","Alisterus","Australian King-Parrot","Birds","NotListed","NotListed",232.3,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Infloresence",NA,1,1,0,1,0,0,4.35,NA,9709,NA,5226535.125,10,722.085129989925,4,5,1,NA,-0.000802495109177801
"280",10430,"Lalage sueurii","Lalage sueurii","Lalage","White-winged Triller","Birds","NotListed","NotListed",26,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2,NA,NA,NA,14156420.625,5,653.818002800231,1,8,1,NA,0.000494879033758887
"281",10056,"Gallinula tenebrosa","Gallinula tenebrosa","Gallinula","Dusky Moorhen","Birds","NotListed","NotListed",530.1,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,9,2,NA,18,6366022.875,7,722.39036243247,1,8,NA,NA,NA
"282",10329,"Merops ornatus","Merops ornatus","Merops","Rainbow Bee-eater","Birds","NotListed","NotListed",29.5,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,4.83,NA,NA,NA,9635886.5625,5,685.348786660437,1,8,0.666666666666667,2,0.000327389083261983
"283",10274,"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus","Cockatiel","Birds","NotListed","NotListed",94.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,4.5,1,13140,4.5,10327834.125,6,669.293988412661,3,8,NA,NA,NA
"284",10100,"Microcarbo melanoleucos","Microcarbo melanoleucos","Microcarbo","Little Pied Cormorant","Birds","NotListed","NotListed",727.4,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,4227.91666545,4,6666770.8125,9,645.515817420745,1,8,NA,NA,NA
